#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2014 10 21 21 00 166  3.7 999 99.0 9999
2014 10 21 21 10 178  3.1 999 99.0 9999
2014 10 21 21 20 175  3.0 999 99.0 9999
2014 10 21 21 30 178  2.6 999 99.0 9999
2014 10 21 21 40 172  2.6 999 99.0 9999
2014 10 21 21 50 174  1.8 167  4.3 2055
2014 10 21 22 00 186  2.0 999 99.0 9999
2014 10 21 22 10 190  2.3 999 99.0 9999
2014 10 21 22 20 205  2.4 999 99.0 9999
2014 10 21 22 30 201  2.0 999 99.0 9999
2014 10 21 22 40 195  2.2 999 99.0 9999
2014 10 21 22 50 190  2.3 196  3.1 2210
2014 10 21 23 00 190  2.8 999 99.0 9999
2014 10 21 23 10 187  3.2 999 99.0 9999
2014 10 21 23 20 182  3.3 999 99.0 9999
2014 10 21 23 30 177  3.1 999 99.0 9999
2014 10 21 23 40 172  3.0 999 99.0 9999
2014 10 21 23 50 181  3.1 181  3.8 2308
2014 10 22 00 00 184  3.2 999 99.0 9999
2014 10 22 00 10 173  3.2 999 99.0 9999
2014 10 22 00 20 170  4.1 999 99.0 9999
2014 10 22 00 30 163  3.7 999 99.0 9999
2014 10 22 00 40 157  3.2 999 99.0 9999
2014 10 22 00 50 162  3.5 161  5.0 0048
2014 10 22 01 00 171  4.1 999 99.0 9999
2014 10 22 01 10 174  4.4 999 99.0 9999
2014 10 22 01 20 173  4.4 999 99.0 9999
2014 10 22 01 30 183  4.0 999 99.0 9999
2014 10 22 01 40 190  3.4 999 99.0 9999
2014 10 22 01 50 191  3.4 178  5.2 0107
2014 10 22 02 00 197  3.2 999 99.0 9999
2014 10 22 02 10 203  3.1 999 99.0 9999
2014 10 22 02 20 214  3.1 999 99.0 9999
2014 10 22 02 30 226  3.5 999 99.0 9999
2014 10 22 02 40 228  3.3 999 99.0 9999
2014 10 22 02 50 223  2.9 188  4.0 0152
2014 10 22 03 00 225  2.5 999 99.0 9999
2014 10 22 03 10 227  2.4 999 99.0 9999
2014 10 22 03 20 243  1.8 999 99.0 9999
2014 10 22 03 30 245  1.6 999 99.0 9999
2014 10 22 03 40 243  2.6 999 99.0 9999
2014 10 22 03 50 239  4.6 255 11.2 0349
2014 10 22 04 00 266 10.0 999 99.0 9999
2014 10 22 04 10 274 11.0 999 99.0 9999
2014 10 22 04 20 278  9.7 999 99.0 9999
2014 10 22 04 30 279  9.4 999 99.0 9999
2014 10 22 04 40 262 10.8 999 99.0 9999
2014 10 22 04 50 252 11.8 246 14.7 0446
2014 10 22 05 00 260 11.1 999 99.0 9999
2014 10 22 05 10 270 10.8 999 99.0 9999
2014 10 22 05 20 279 10.5 999 99.0 9999
2014 10 22 05 30 286  8.8 999 99.0 9999
2014 10 22 05 40 291  8.1 999 99.0 9999
2014 10 22 05 50 303  8.0 266 13.1 0454
2014 10 22 06 00 298  4.1 999 99.0 9999
2014 10 22 06 10 304  2.1 999 99.0 9999
2014 10 22 06 20 320  3.6 999 99.0 9999
2014 10 22 06 30 324  3.4 999 99.0 9999
2014 10 22 06 40 313  3.4 999 99.0 9999
2014 10 22 06 50 317  4.9 311  8.4 0649
2014 10 22 07 00 324  4.7 999 99.0 9999
2014 10 22 07 10 333  4.4 999 99.0 9999
2014 10 22 07 20 339  3.5 999 99.0 9999
2014 10 22 07 30 335  3.2 999 99.0 9999
2014 10 22 07 40 342  3.9 999 99.0 9999
2014 10 22 07 50 343  3.5 315  5.4 0650
2014 10 22 08 00 352  2.7 999 99.0 9999
2014 10 22 08 10 360  2.0 999 99.0 9999
2014 10 22 08 20  13  1.4 999 99.0 9999
2014 10 22 08 30  24  2.1 999 99.0 9999
2014 10 22 08 40  69  1.6 999 99.0 9999
2014 10 22 08 50  79  1.6 355  3.4 0751
2014 10 22 09 00  64  2.3 999 99.0 9999
2014 10 22 09 10  47  1.8 999 99.0 9999
2014 10 22 09 20  40  1.6 999 99.0 9999
2014 10 22 09 30  55  1.5 999 99.0 9999
2014 10 22 09 40  35  2.8 999 99.0 9999
2014 10 22 09 50  21  2.0  27  3.5 0936
2014 10 22 10 00 358  1.5 999 99.0 9999
2014 10 22 10 10 320  2.4 999 99.0 9999
2014 10 22 10 20 331  4.7 999 99.0 9999
2014 10 22 10 30 325  5.1 999 99.0 9999
2014 10 22 10 40 330  5.0 999 99.0 9999
2014 10 22 10 50 330  4.1 328  6.4 1032
2014 10 22 11 00 334  3.6 999 99.0 9999
2014 10 22 11 10 348  4.2 999 99.0 9999
2014 10 22 11 20 348  5.0 999 99.0 9999
2014 10 22 11 30 341  5.6 999 99.0 9999
2014 10 22 11 40 342  6.3 999 99.0 9999
2014 10 22 11 50 344  6.1 347  7.8 1131
2014 10 22 12 00 348  5.7 999 99.0 9999
2014 10 22 12 10 346  5.3 999 99.0 9999
2014 10 22 12 20 353  5.2 999 99.0 9999
2014 10 22 12 30   4  5.1 999 99.0 9999
2014 10 22 12 40  11  5.7 999 99.0 9999
2014 10 22 12 50 356  5.5   7  7.6 1234
2014 10 22 13 00 357  5.0 999 99.0 9999
2014 10 22 13 10   9  5.3 999 99.0 9999
2014 10 22 13 20  13 10.7 999 99.0 9999
2014 10 22 13 30  10 11.8 999 99.0 9999
2014 10 22 13 40  17 10.7 999 99.0 9999
2014 10 22 13 50  14 11.9  12 15.6 1319
2014 10 22 14 00  14 12.1 999 99.0 9999
2014 10 22 14 10  12 11.8 999 99.0 9999
2014 10 22 14 20  12 11.9 999 99.0 9999
2014 10 22 14 30   4 12.3 999 99.0 9999
2014 10 22 14 40   7 12.2 999 99.0 9999
2014 10 22 14 50   7 11.9   7 15.1 1430
2014 10 22 15 00   5 11.6 999 99.0 9999
2014 10 22 15 10   7 11.2 999 99.0 9999
2014 10 22 15 20   2 11.2 999 99.0 9999
2014 10 22 15 30   1 11.3 999 99.0 9999
2014 10 22 15 40   3 11.6 999 99.0 9999
2014 10 22 15 50   7 11.5   7 14.1 1450
2014 10 22 16 00  22 12.0 999 99.0 9999
2014 10 22 16 10  30 11.7 999 99.0 9999
2014 10 22 16 20  29 11.9 999 99.0 9999
2014 10 22 16 30  29 11.3 999 99.0 9999
2014 10 22 16 40  32 11.1 999 99.0 9999
2014 10 22 16 50  27 12.1  16 14.4 1643
2014 10 22 17 00  27 12.8 999 99.0 9999
2014 10 22 17 10  23 13.2 999 99.0 9999
2014 10 22 17 20  20 13.7 999 99.0 9999
2014 10 22 17 30  26 13.6 999 99.0 9999
2014 10 22 17 40  22 14.1 999 99.0 9999
2014 10 22 17 50  14 14.4  22 17.4 1738
2014 10 22 18 00  11 14.1 999 99.0 9999
2014 10 22 18 10  10 14.6 999 99.0 9999
2014 10 22 18 20   8 14.5 999 99.0 9999
2014 10 22 18 30   1 13.8 999 99.0 9999
2014 10 22 18 40 356 13.7 999 99.0 9999
2014 10 22 18 50 354 13.5   9 18.4 1804
2014 10 22 19 00 350 14.1 999 99.0 9999
2014 10 22 19 10 346 14.4 999 99.0 9999
2014 10 22 19 20 342 14.2 999 99.0 9999
2014 10 22 19 30 338 14.6 999 99.0 9999
2014 10 22 19 40 335 15.1 999 99.0 9999
2014 10 22 19 50 335 15.4 338 19.3 1945
2014 10 22 20 00 333 15.3 999 99.0 9999
2014 10 22 20 10 330 15.5 999 99.0 9999
2014 10 22 20 20 330 16.1 999 99.0 9999
2014 10 22 20 30 333 15.4 999 99.0 9999
2014 10 22 20 40 333 15.7 999 99.0 9999
2014 10 22 20 50 327 15.1 337 19.9 2010
2014 10 22 21 00 334 15.4 999 99.0 9999
2014 10 22 21 10 333 16.0 999 99.0 9999
2014 10 22 21 20 335 16.0 999 99.0 9999
2014 10 22 21 30 334 16.6 999 99.0 9999
2014 10 22 21 40 333 16.0 999 99.0 9999
2014 10 22 21 50 332 16.5 327 21.3 2120
2014 10 22 22 00 333 16.5 999 99.0 9999
2014 10 22 22 10 333 16.9 999 99.0 9999
2014 10 22 22 20 336 16.4 999 99.0 9999
2014 10 22 22 30 337 16.0 999 99.0 9999
2014 10 22 22 40 333 16.4 999 99.0 9999
2014 10 22 22 50 333 16.0 341 21.6 2222
2014 10 22 23 00 329 16.0 999 99.0 9999
2014 10 22 23 10 330 15.8 999 99.0 9999
2014 10 22 23 20 329 15.7 999 99.0 9999
2014 10 22 23 30 327 15.9 999 99.0 9999
2014 10 22 23 40 328 15.2 999 99.0 9999
2014 10 22 23 50 331 15.4 334 20.4 2252
2014 10 23 00 00 330 16.2 999 99.0 9999
2014 10 23 00 10 334 15.9 999 99.0 9999
2014 10 23 00 20 332 16.0 999 99.0 9999
2014 10 23 00 30 334 16.1 999 99.0 9999
2014 10 23 00 40 333 15.9 999 99.0 9999
2014 10 23 00 50 332 16.6 325 21.5 0049
2014 10 23 01 00 336 16.0 999 99.0 9999
2014 10 23 01 10 334 15.6 999 99.0 9999
2014 10 23 01 20 335 15.5 999 99.0 9999
2014 10 23 01 30 331 15.4 999 99.0 9999
2014 10 23 01 40 331 16.1 999 99.0 9999
2014 10 23 01 50 331 15.4 320 20.2 0109
2014 10 23 02 00 328 16.0 999 99.0 9999
2014 10 23 02 10 328 15.5 999 99.0 9999
2014 10 23 02 20 328 15.2 999 99.0 9999
2014 10 23 02 30 329 15.3 999 99.0 9999
2014 10 23 02 40 331 15.4 999 99.0 9999
2014 10 23 02 50 328 15.6 336 20.8 0242
2014 10 23 03 00 327 15.6 999 99.0 9999
2014 10 23 03 10 327 15.6 999 99.0 9999
2014 10 23 03 20 326 15.2 999 99.0 9999
2014 10 23 03 30 326 15.4 999 99.0 9999
2014 10 23 03 40 323 15.6 999 99.0 9999
2014 10 23 03 50 324 15.5 328 19.6 0250
2014 10 23 04 00 323 15.9 999 99.0 9999
2014 10 23 04 10 323 15.2 999 99.0 9999
2014 10 23 04 20 323 15.5 999 99.0 9999
2014 10 23 04 30 324 15.2 999 99.0 9999
2014 10 23 04 40 323 15.5 999 99.0 9999
2014 10 23 04 50 321 15.9 320 19.7 0356
2014 10 23 05 00 319 15.8 999 99.0 9999
2014 10 23 05 10 316 15.4 999 99.0 9999
2014 10 23 05 20 318 15.4 999 99.0 9999
2014 10 23 05 30 318 15.1 999 99.0 9999
2014 10 23 05 40 317 15.2 999 99.0 9999
2014 10 23 05 50 314 15.7 302 20.1 0549
2014 10 23 06 00 317 15.5 999 99.0 9999
2014 10 23 06 10 322 15.7 999 99.0 9999
2014 10 23 06 20 317 15.3 999 99.0 9999
2014 10 23 06 30 314 15.6 999 99.0 9999
2014 10 23 06 40 316 15.5 999 99.0 9999
2014 10 23 06 50 314 14.9 330 21.0 0636
2014 10 23 07 00 319 15.0 999 99.0 9999
2014 10 23 07 10 306 13.4 999 99.0 9999
2014 10 23 07 20 308 13.8 999 99.0 9999
2014 10 23 07 30 310 14.0 999 99.0 9999
2014 10 23 07 40 320 15.0 999 99.0 9999
2014 10 23 07 50 319 15.5 319 19.4 0704
2014 10 23 08 00 313 13.5 999 99.0 9999
2014 10 23 08 10 317 15.5 999 99.0 9999
2014 10 23 08 20 316 14.6 999 99.0 9999
2014 10 23 08 30 316 15.0 999 99.0 9999
2014 10 23 08 40 316 15.1 999 99.0 9999
2014 10 23 08 50 320 14.8 319 18.7 0808
2014 10 23 09 00 320 14.7 999 99.0 9999
2014 10 23 09 10 320 14.5 999 99.0 9999
2014 10 23 09 20 321 14.8 999 99.0 9999
2014 10 23 09 30 320 15.0 999 99.0 9999
2014 10 23 09 40 319 15.1 999 99.0 9999
2014 10 23 09 50 320 15.2 319 18.5 0928
2014 10 23 10 00 317 14.6 999 99.0 9999
2014 10 23 10 10 320 14.2 999 99.0 9999
2014 10 23 10 20 320 13.9 999 99.0 9999
2014 10 23 10 30 319 13.3 999 99.0 9999
2014 10 23 10 40 320 13.4 999 99.0 9999
2014 10 23 10 50 321 13.9 309 17.4 0950
2014 10 23 11 00 322 13.9 999 99.0 9999
2014 10 23 11 10 323 13.6 999 99.0 9999
2014 10 23 11 20 324 13.5 999 99.0 9999
2014 10 23 11 30 318 13.3 999 99.0 9999
2014 10 23 11 40 320 13.4 999 99.0 9999
2014 10 23 11 50 320 13.2 329 17.3 1110
2014 10 23 12 00 319 13.1 999 99.0 9999
2014 10 23 12 10 318 13.2 999 99.0 9999
2014 10 23 12 20 320 12.9 999 99.0 9999
2014 10 23 12 30 314 13.4 999 99.0 9999
2014 10 23 12 40 318 13.3 999 99.0 9999
2014 10 23 12 50 312 12.8 321 16.8 1236
2014 10 23 13 00 303 12.8 999 99.0 9999
2014 10 23 13 10 301 13.6 999 99.0 9999
2014 10 23 13 20 301 13.3 999 99.0 9999
2014 10 23 13 30 299 13.8 999 99.0 9999
2014 10 23 13 40 311 13.4 999 99.0 9999
2014 10 23 13 50 309 13.4 306 17.6 1329
2014 10 23 14 00 305 13.4 999 99.0 9999
2014 10 23 14 10 301 13.7 999 99.0 9999
2014 10 23 14 20 298 13.2 999 99.0 9999
2014 10 23 14 30 293 13.2 999 99.0 9999
2014 10 23 14 40 293 13.2 999 99.0 9999
2014 10 23 14 50 296 12.6 300 17.2 1401
2014 10 23 15 00 301 12.7 999 99.0 9999
2014 10 23 15 10 301 13.7 999 99.0 9999
2014 10 23 15 20 297 13.2 999 99.0 9999
2014 10 23 15 30 296 13.3 999 99.0 9999
2014 10 23 15 40 300 14.3 999 99.0 9999
2014 10 23 15 50 300 14.1 301 17.9 1548
2014 10 23 16 00 303 14.2 999 99.0 9999
2014 10 23 16 10 305 14.1 999 99.0 9999
2014 10 23 16 20 308 13.9 999 99.0 9999
2014 10 23 16 30 301 13.2 999 99.0 9999
2014 10 23 16 40 300 13.1 999 99.0 9999
2014 10 23 16 50 307 14.0 313 18.1 1646
2014 10 23 17 00 308 12.9 999 99.0 9999
2014 10 23 17 10 305 13.0 999 99.0 9999
2014 10 23 17 20 304 13.9 999 99.0 9999
2014 10 23 17 30 307 14.0 999 99.0 9999
2014 10 23 17 40 309 13.4 999 99.0 9999
2014 10 23 17 50 307 13.8 308 18.0 1727
2014 10 23 18 00 308 13.5 999 99.0 9999
2014 10 23 18 10 314 13.8 999 99.0 9999
2014 10 23 18 20 315 13.9 999 99.0 9999
2014 10 23 18 30 313 13.6 999 99.0 9999
2014 10 23 18 40 313 13.6 999 99.0 9999
2014 10 23 18 50 315 13.3 315 17.3 1837
2014 10 23 19 00 317 12.8 999 99.0 9999
2014 10 23 19 10 316 13.4 999 99.0 9999
2014 10 23 19 20 313 13.2 999 99.0 9999
2014 10 23 19 30 309 13.1 999 99.0 9999
2014 10 23 19 40 306 13.0 999 99.0 9999
2014 10 23 19 50 306 13.0 317 16.9 1915
2014 10 23 20 00 306 11.9 999 99.0 9999
2014 10 23 20 10 304 12.5 999 99.0 9999
2014 10 23 20 20 302 12.6 999 99.0 9999
2014 10 23 20 30 305 12.9 999 99.0 9999
2014 10 23 20 40 308 12.9 999 99.0 9999
2014 10 23 20 50 307 13.2 308 16.2 2035
2014 10 23 21 00 303 13.3 999 99.0 9999
2014 10 23 21 10 313 12.8 999 99.0 9999
2014 10 23 21 20 311 13.1 999 99.0 9999
2014 10 23 21 30 304 12.8 999 99.0 9999
2014 10 23 21 40 307 12.9 999 99.0 9999
2014 10 23 21 50 311 12.6 305 16.2 2126
2014 10 23 22 00 310 12.8 999 99.0 9999
2014 10 23 22 10 308 12.8 999 99.0 9999
2014 10 23 22 20 308 13.0 999 99.0 9999
2014 10 23 22 30 312 13.3 999 99.0 9999
2014 10 23 22 40 307 12.8 999 99.0 9999
2014 10 23 22 50 305 13.1 318 16.5 2222
2014 10 23 23 00 317 13.7 999 99.0 9999
2014 10 23 23 10 320 13.8 999 99.0 9999
2014 10 23 23 20 321 13.2 999 99.0 9999
2014 10 23 23 30 314 13.0 999 99.0 9999
2014 10 23 23 40 310 13.2 999 99.0 9999
2014 10 23 23 50 316 12.9 323 17.1 2258
2014 10 24 00 00 316 13.7 999 99.0 9999
2014 10 24 00 10 317 13.2 999 99.0 9999
2014 10 24 00 20 317 13.0 999 99.0 9999
2014 10 24 00 30 317 13.0 999 99.0 9999
2014 10 24 00 40 315 13.6 999 99.0 9999
2014 10 24 00 50 319 13.0 318 17.0 0034
2014 10 24 01 00 316 13.2 999 99.0 9999
2014 10 24 01 10 317 13.1 999 99.0 9999
2014 10 24 01 20 320 12.8 999 99.0 9999
2014 10 24 01 30 317 12.9 999 99.0 9999
2014 10 24 01 40 315 12.9 999 99.0 9999
2014 10 24 01 50 321 13.0 316 16.1 0108
2014 10 24 02 00 320 13.0 999 99.0 9999
2014 10 24 02 10 324 12.8 999 99.0 9999
2014 10 24 02 20 322 12.6 999 99.0 9999
2014 10 24 02 30 324 12.7 999 99.0 9999
2014 10 24 02 40 321 12.3 999 99.0 9999
2014 10 24 02 50 322 12.5 323 16.0 0150
2014 10 24 03 00 318 12.4 999 99.0 9999
2014 10 24 03 10 319 12.3 999 99.0 9999
2014 10 24 03 20 319 12.2 999 99.0 9999
2014 10 24 03 30 319 12.3 999 99.0 9999
2014 10 24 03 40 315 12.1 999 99.0 9999
2014 10 24 03 50 319 12.3 310 15.1 0334
2014 10 24 04 00 322 12.3 999 99.0 9999
2014 10 24 04 10 318 12.2 999 99.0 9999
2014 10 24 04 20 317 12.0 999 99.0 9999
2014 10 24 04 30 317 12.6 999 99.0 9999
2014 10 24 04 40 319 12.5 999 99.0 9999
2014 10 24 04 50 317 12.2 312 15.9 0420
2014 10 24 05 00 317 12.1 999 99.0 9999
2014 10 24 05 10 312 12.1 999 99.0 9999
2014 10 24 05 20 320 12.2 999 99.0 9999
2014 10 24 05 30 317 12.9 999 99.0 9999
2014 10 24 05 40 318 13.1 999 99.0 9999
2014 10 24 05 50 320 13.4 326 16.3 0544
2014 10 24 06 00 320 13.0 999 99.0 9999
2014 10 24 06 10 320 12.2 999 99.0 9999
2014 10 24 06 20 320 12.4 999 99.0 9999
2014 10 24 06 30 303 10.4 999 99.0 9999
2014 10 24 06 40 304 10.2 999 99.0 9999
2014 10 24 06 50 296 10.5 316 16.2 0556
2014 10 24 07 00 297 10.8 999 99.0 9999
2014 10 24 07 10 298 10.8 999 99.0 9999
2014 10 24 07 20 301 10.5 999 99.0 9999
2014 10 24 07 30 300 10.1 999 99.0 9999
2014 10 24 07 40 302 10.1 999 99.0 9999
2014 10 24 07 50 300  9.5 291 12.8 0701
2014 10 24 08 00 300  9.2 999 99.0 9999
2014 10 24 08 10 300  9.4 999 99.0 9999
2014 10 24 08 20 299  9.3 999 99.0 9999
2014 10 24 08 30 300  9.6 999 99.0 9999
2014 10 24 08 40 314 10.6 999 99.0 9999
2014 10 24 08 50 303  9.6 315 13.9 0838
2014 10 24 09 00 293  9.5 999 99.0 9999
2014 10 24 09 10 296 10.0 999 99.0 9999
2014 10 24 09 20 294  9.4 999 99.0 9999
2014 10 24 09 30 293  9.4 999 99.0 9999
2014 10 24 09 40 294  9.4 999 99.0 9999
2014 10 24 09 50 301  9.8 299 12.2 0903
2014 10 24 10 00 306  9.6 999 99.0 9999
2014 10 24 10 10 319 11.1 999 99.0 9999
2014 10 24 10 20 308  9.8 999 99.0 9999
2014 10 24 10 30 296  9.8 999 99.0 9999
2014 10 24 10 40 296  9.8 999 99.0 9999
2014 10 24 10 50 300  9.9 330 14.7 1000
2014 10 24 11 00 299 10.0 999 99.0 9999
2014 10 24 11 10 300 10.2 999 99.0 9999
2014 10 24 11 20 303 10.0 999 99.0 9999
2014 10 24 11 30 304 10.1 999 99.0 9999
2014 10 24 11 40 302  9.8 999 99.0 9999
2014 10 24 11 50 298  9.7 300 12.9 1130
2014 10 24 12 00 299  9.9 999 99.0 9999
2014 10 24 12 10 302  9.5 999 99.0 9999
2014 10 24 12 20 308  9.4 999 99.0 9999
2014 10 24 12 30 302  9.3 999 99.0 9999
2014 10 24 12 40 298  9.2 999 99.0 9999
2014 10 24 12 50 288  8.5 299 12.1 1158
2014 10 24 13 00 285  8.0 999 99.0 9999
2014 10 24 13 10 290  8.6 999 99.0 9999
2014 10 24 13 20 288  8.8 999 99.0 9999
2014 10 24 13 30 285  9.2 999 99.0 9999
2014 10 24 13 40 289  9.2 999 99.0 9999
2014 10 24 13 50 289  9.2 292 11.9 1349
2014 10 24 14 00 286  9.5 999 99.0 9999
2014 10 24 14 10 287  9.5 999 99.0 9999
2014 10 24 14 20 294  9.9 999 99.0 9999
2014 10 24 14 30 300 10.0 999 99.0 9999
2014 10 24 14 40 297  9.7 999 99.0 9999
2014 10 24 14 50 304  9.7 290 12.3 1350
2014 10 24 15 00 298  9.5 999 99.0 9999
2014 10 24 15 10 301 10.2 999 99.0 9999
2014 10 24 15 20 307 10.0 999 99.0 9999
2014 10 24 15 30 313 10.3 999 99.0 9999
2014 10 24 15 40 315 10.5 999 99.0 9999
2014 10 24 15 50 311 10.4 292 13.4 1504
2014 10 24 16 00 311 10.6 999 99.0 9999
2014 10 24 16 10 309 10.6 999 99.0 9999
2014 10 24 16 20 312 11.2 999 99.0 9999
2014 10 24 16 30 310 11.4 999 99.0 9999
2014 10 24 16 40 313 10.7 999 99.0 9999
2014 10 24 16 50 309 10.8 304 13.6 1556
2014 10 24 17 00 309 10.7 999 99.0 9999
2014 10 24 17 10 307 10.6 999 99.0 9999
2014 10 24 17 20 313 10.8 999 99.0 9999
2014 10 24 17 30 310  9.7 999 99.0 9999
2014 10 24 17 40 306  9.7 999 99.0 9999
2014 10 24 17 50 309  9.7 316 13.2 1715
2014 10 24 18 00 309  8.7 999 99.0 9999
2014 10 24 18 10 311  9.2 999 99.0 9999
2014 10 24 18 20 305  9.1 999 99.0 9999
2014 10 24 18 30 305  9.6 999 99.0 9999
2014 10 24 18 40 310  9.4 999 99.0 9999
2014 10 24 18 50 311  8.7 309 11.6 1828
2014 10 24 19 00 309  9.2 999 99.0 9999
2014 10 24 19 10 309  9.1 999 99.0 9999
2014 10 24 19 20 303  8.9 999 99.0 9999
2014 10 24 19 30 303  8.3 999 99.0 9999
2014 10 24 19 40 307  8.2 999 99.0 9999
2014 10 24 19 50 311  8.5 309 11.1 1857
2014 10 24 20 00 313  8.4 999 99.0 9999
2014 10 24 20 10 312  8.1 999 99.0 9999
2014 10 24 20 20 310  7.5 999 99.0 9999
2014 10 24 20 30 313  7.8 999 99.0 9999
2014 10 24 20 40 312  7.1 999 99.0 9999
2014 10 24 20 50 309  6.9 312  9.8 2005
2014 10 24 21 00 309  6.9 999 99.0 9999
2014 10 24 21 10 309  7.5 999 99.0 9999
2014 10 24 21 20 304  7.3 999 99.0 9999
2014 10 24 21 30 303  7.2 999 99.0 9999
2014 10 24 21 40 303  6.7 999 99.0 9999
2014 10 24 21 50 298  6.4 308  9.3 2110
2014 10 24 22 00 296  5.5 999 99.0 9999
2014 10 24 22 10 292  5.2 999 99.0 9999
2014 10 24 22 20 298  4.8 999 99.0 9999
2014 10 24 22 30 290  5.0 999 99.0 9999
2014 10 24 22 40 285  4.4 999 99.0 9999
2014 10 24 22 50 277  5.8 274  7.7 2247
2014 10 24 23 00 272  6.1 999 99.0 9999
2014 10 24 23 10 270  6.2 999 99.0 9999
2014 10 24 23 20 265  7.2 999 99.0 9999
2014 10 24 23 30 261  7.7 999 99.0 9999
2014 10 24 23 40 262  8.2 999 99.0 9999
2014 10 24 23 50 265  8.0 258  9.9 2334
2014 10 25 00 00 264  8.1 999 99.0 9999
2014 10 25 00 10 264  8.3 999 99.0 9999
2014 10 25 00 20 264  8.1 999 99.0 9999
2014 10 25 00 30 265  8.3 999 99.0 9999
2014 10 25 00 40 264  8.3 999 99.0 9999
2014 10 25 00 50 264  8.2 266 10.2 0017
2014 10 25 01 00 267  8.4 999 99.0 9999
2014 10 25 01 10 270  8.0 999 99.0 9999
2014 10 25 01 20 274  8.4 999 99.0 9999
2014 10 25 01 30 277  9.0 999 99.0 9999
2014 10 25 01 40 277  8.6 999 99.0 9999
2014 10 25 01 50 276  8.7 277 10.8 0129
2014 10 25 02 00 278  8.8 999 99.0 9999
2014 10 25 02 10 280  9.0 999 99.0 9999
2014 10 25 02 20 281  9.0 999 99.0 9999
2014 10 25 02 30 286  9.6 999 99.0 9999
2014 10 25 02 40 289  9.4 999 99.0 9999
2014 10 25 02 50 291  9.5 290 11.5 0236
2014 10 25 03 00 292  9.7 999 99.0 9999
2014 10 25 03 10 295  9.8 999 99.0 9999
2014 10 25 03 20 299 10.5 999 99.0 9999
2014 10 25 03 30 298 10.1 999 99.0 9999
2014 10 25 03 40 294 10.0 999 99.0 9999
2014 10 25 03 50 291  9.6 294 12.4 0314
2014 10 25 04 00 293  9.5 999 99.0 9999
2014 10 25 04 10 294  9.2 999 99.0 9999
2014 10 25 04 20 296  9.1 999 99.0 9999
2014 10 25 04 30 293  9.5 999 99.0 9999
2014 10 25 04 40 293  9.1 999 99.0 9999
2014 10 25 04 50 294  9.5 295 12.1 0421
2014 10 25 05 00 295  9.3 999 99.0 9999
2014 10 25 05 10 295  8.9 999 99.0 9999
2014 10 25 05 20 299  9.3 999 99.0 9999
2014 10 25 05 30 299  9.6 999 99.0 9999
2014 10 25 05 40 303  9.5 999 99.0 9999
2014 10 25 05 50 311  9.7 302 11.3 0509
2014 10 25 06 00 313  9.3 999 99.0 9999
2014 10 25 06 10 309  9.3 999 99.0 9999
2014 10 25 06 20 310  8.9 999 99.0 9999
2014 10 25 06 30 305  9.0 999 99.0 9999
2014 10 25 06 40 305  8.7 999 99.0 9999
2014 10 25 06 50 303  8.7 305 11.3 0609
2014 10 25 07 00 311  9.0 999 99.0 9999
2014 10 25 07 10 317  9.2 999 99.0 9999
2014 10 25 07 20 318  9.0 999 99.0 9999
2014 10 25 07 30 319  9.4 999 99.0 9999
2014 10 25 07 40 319 10.2 999 99.0 9999
2014 10 25 07 50 320 10.0 320 12.1 0729
2014 10 25 08 00 317 10.0 999 99.0 9999
2014 10 25 08 10 319  9.3 999 99.0 9999
2014 10 25 08 20 322  9.7 999 99.0 9999
2014 10 25 08 30 326 10.0 999 99.0 9999
2014 10 25 08 40 326 10.2 999 99.0 9999
2014 10 25 08 50 325  9.8 327 11.9 0804
2014 10 25 09 00 326  9.4 999 99.0 9999
2014 10 25 09 10 326  9.2 999 99.0 9999
2014 10 25 09 20 324  9.5 999 99.0 9999
2014 10 25 09 30 325  9.4 999 99.0 9999
2014 10 25 09 40 325  9.1 999 99.0 9999
2014 10 25 09 50 323  9.2 319 11.3 0925
2014 10 25 10 00 324  9.6 999 99.0 9999
2014 10 25 10 10 330  9.4 999 99.0 9999
2014 10 25 10 20 328  8.9 999 99.0 9999
2014 10 25 10 30 326  8.7 999 99.0 9999
2014 10 25 10 40 328  8.6 999 99.0 9999
2014 10 25 10 50 323  8.6 326 11.3 1001
2014 10 25 11 00 328  8.3 999 99.0 9999
2014 10 25 11 10 330  8.3 999 99.0 9999
2014 10 25 11 20 330  7.6 999 99.0 9999
2014 10 25 11 30 328  7.5 999 99.0 9999
2014 10 25 11 40 332  7.5 999 99.0 9999
2014 10 25 11 50 329  7.1 327  9.8 1108
2014 10 25 12 00 330  6.5 999 99.0 9999
2014 10 25 12 10 329  6.2 999 99.0 9999
2014 10 25 12 20 327  5.9 999 99.0 9999
2014 10 25 12 30 324  6.2 999 99.0 9999
2014 10 25 12 40 322  6.9 999 99.0 9999
2014 10 25 12 50 318  6.6 320  8.2 1239
2014 10 25 13 00 300  6.2 999 99.0 9999
2014 10 25 13 10 292  7.0 999 99.0 9999
2014 10 25 13 20 293  7.0 999 99.0 9999
2014 10 25 13 30 298  6.4 999 99.0 9999
2014 10 25 13 40 302  5.7 999 99.0 9999
2014 10 25 13 50 302  5.9 286  8.5 1311
2014 10 25 14 00 301  5.5 999 99.0 9999
2014 10 25 14 10 303  6.0 999 99.0 9999
